workload,rate,seed,cond,cycle,timestamp,current_peak_kvpr,best_peak_kvpr,delta_r,residency_colocated
steady,8,3,steady_r8_s3,66,1787645200.892197,0.0888990284393117,0.0888990284393117,0.0,False
steady,8,3,steady_r8_s3,67,1787645206.247359,0.08862092328736754,0.08862092328736754,0.0,False
steady,8,3,steady_r8_s3,68,1787645211.2975254,0.0870947799395989,0.0870947799395989,0.0,False
steady,8,3,steady_r8_s3,69,1787645216.3455782,0.08342898936023728,0.08342898936023728,0.0,False
steady,8,3,steady_r8_s3,70,1787645221.3962853,0.0843520002226046,0.0843520002226046,0.0,False
steady,8,3,steady_r8_s3,71,1787645226.4480407,0.08384098256289595,0.08384098256289595,0.0,False
steady,8,3,steady_r8_s3,72,1787645231.5019367,0.08233611993549264,0.08233611993549264,0.0,False
steady,8,3,steady_r8_s3,73,1787645236.5554056,0.08747228921686553,0.08747228921686553,0.0,False
steady,8,3,steady_r8_s3,74,1787645241.6059926,0.08646478743434495,0.08646478743434495,0.0,False
steady,8,3,steady_r8_s3,75,1787645246.697543,0.08599085267630346,0.08599085267630346,0.0,False
steady,8,3,steady_r8_s3,76,1787645251.7593186,0.08197561041859637,0.08197561041859637,0.0,False
steady,8,3,steady_r8_s3,77,1787645256.8215609,0.08154136461157764,0.08154136461157764,0.0,False
steady,8,3,steady_r8_s3,78,1787645261.8811715,0.07875934938932057,0.07875934938932057,0.0,False
steady,8,3,steady_r8_s3,79,1787645266.9676845,0.07999217011444146,0.07999217011444146,0.0,False
steady,8,3,steady_r8_s3,80,1787645272.3176394,0.07551301869050274,0.07551301869050274,0.0,False
steady,8,3,steady_r8_s3,81,1787645277.3946128,0.07580657465969194,0.07580657465969194,0.0,False
steady,8,3,steady_r8_s3,82,1787645282.453263,0.07392115708515137,0.07392115708515137,0.0,False
steady,8,3,steady_r8_s3,83,1787645287.5125728,0.07405734814283733,0.07405734814283733,0.0,False
steady,8,3,steady_r8_s3,84,1787645292.5817783,0.07217797541454476,0.07217797541454476,0.0,False
steady,8,3,steady_r8_s3,85,1787645297.6386228,0.06709607460419517,0.06709607460419517,0.0,False
steady,8,3,steady_r8_s3,86,1787645302.722034,0.06186588798304838,0.06186588798304838,0.0,False
steady,8,4,steady_r8_s4,1,1787646079.3656638,2.6775235651816715e-05,1.911879775455838e-05,7.656437897258336e-06,False
steady,8,4,steady_r8_s4,2,1787646084.3727486,0.004212946191988212,0.002846508001425315,0.0013664381905628973,False
steady,8,4,steady_r8_s4,3,1787646090.5736876,0.007014247531443938,0.007014247531443938,0.0,True
steady,8,4,steady_r8_s4,4,1787646095.5849433,0.016468932693006335,0.01290027198253131,0.0035686607104750256,True
steady,8,4,steady_r8_s4,5,1787646100.5939307,0.022921043719382243,0.018552553381833852,0.004368490337548391,True
steady,8,4,steady_r8_s4,6,1787646105.6124427,0.03245629888812051,0.025345410147669806,0.0071108887404507035,True
steady,8,4,steady_r8_s4,7,1787646110.6411939,0.04224212025338161,0.032735210676980715,0.009506909576400893,True
steady,8,4,steady_r8_s4,8,1787646115.6515577,0.051974837806568655,0.04048296657986871,0.011491871226699944,True
steady,8,4,steady_r8_s4,9,1787646120.6587257,0.04613337128429057,0.04613337128429057,0.0,True
steady,8,4,steady_r8_s4,10,1787646125.681907,0.054024193817262006,0.054024193817262006,0.0,True
steady,8,4,steady_r8_s4,11,1787646130.6943793,0.062134879336161485,0.062134879336161485,0.0,True
steady,8,4,steady_r8_s4,12,1787646135.7063649,0.06812951558295513,0.06812951558295513,0.0,True
steady,8,4,steady_r8_s4,13,1787646140.7198682,0.07371274021144857,0.07371274021144857,0.0,True
steady,8,4,steady_r8_s4,14,1787646145.7340195,0.08113093693962664,0.08113093693962664,0.0,True
steady,8,4,steady_r8_s4,15,1787646150.7719843,0.08401725196572578,0.08401725196572578,0.0,True
steady,8,4,steady_r8_s4,16,1787646155.8042285,0.08170676319746388,0.08170676319746388,0.0,True
steady,8,4,steady_r8_s4,17,1787646160.8286765,0.08493923079001053,0.08493923079001053,0.0,True
steady,8,4,steady_r8_s4,18,1787646165.8458445,0.0833913393269766,0.0833913393269766,0.0,True
steady,8,4,steady_r8_s4,19,1787646170.8629694,0.08401963229447941,0.08401963229447941,0.0,True
steady,8,4,steady_r8_s4,20,1787646175.8771145,0.08255039254955962,0.08255039254955962,0.0,True
steady,8,4,steady_r8_s4,21,1787646180.895487,0.08039998404506399,0.08039998404506399,0.0,True
steady,8,4,steady_r8_s4,22,1787646185.910833,0.07759660578643923,0.07759660578643923,0.0,True
steady,8,4,steady_r8_s4,23,1787646190.9254189,0.07637669788662003,0.07637669788662003,0.0,True
steady,8,4,steady_r8_s4,24,1787646195.9484522,0.07974641563087402,0.07974641563087402,0.0,True
steady,8,4,steady_r8_s4,25,1787646200.9690251,0.08297051784585008,0.08297051784585008,0.0,True
steady,8,4,steady_r8_s4,26,1787646205.991339,0.07995459345889545,0.07995459345889545,0.0,True
steady,8,4,steady_r8_s4,27,1787646211.0353165,0.0803182232782155,0.0803182232782155,0.0,True
steady,8,4,steady_r8_s4,28,1787646216.0662522,0.07910925523047072,0.07910925523047072,0.0,True
steady,8,4,steady_r8_s4,29,1787646221.107468,0.08030590403247267,0.08030590403247267,0.0,True
steady,8,4,steady_r8_s4,30,1787646226.1279445,0.08093524996493162,0.08093524996493162,0.0,True
steady,8,4,steady_r8_s4,31,1787646231.1684783,0.08067350734093343,0.08067350734093343,0.0,True
steady,8,4,steady_r8_s4,32,1787646236.1938305,0.08060184367453443,0.08060184367453443,0.0,True
steady,8,4,steady_r8_s4,33,1787646241.219487,0.08183543635113119,0.08183543635113119,0.0,True
steady,8,4,steady_r8_s4,34,1787646246.2416134,0.0802153788775665,0.0802153788775665,0.0,True
steady,8,4,steady_r8_s4,35,1787646251.277443,0.0802970013127965,0.0802970013127965,0.0,True
steady,8,4,steady_r8_s4,36,1787646256.3046763,0.07629534582611557,0.07629534582611557,0.0,True
steady,8,4,steady_r8_s4,37,1787646261.333301,0.07119931210559097,0.07119931210559097,0.0,True
steady,8,4,steady_r8_s4,38,1787646266.3586826,0.0760346579592818,0.0760346579592818,0.0,True
steady,8,4,steady_r8_s4,39,1787646271.3998096,0.0780051593558953,0.0780051593558953,0.0,True
steady,8,4,steady_r8_s4,40,1787646276.4296038,0.07841219928774308,0.07841219928774308,0.0,True
steady,8,4,steady_r8_s4,41,1787646281.4565146,0.08149729202557916,0.08149729202557916,0.0,True
steady,8,4,steady_r8_s4,42,1787646286.4831705,0.0820375550671088,0.0820375550671088,0.0,True
steady,8,4,steady_r8_s4,43,1787646291.514872,0.08076326092148675,0.08076326092148675,0.0,True
steady,8,4,steady_r8_s4,44,1787646296.558224,0.0840252277801631,0.0840252277801631,0.0,True
steady,8,4,steady_r8_s4,45,1787646301.591162,0.0847116410451653,0.0847116410451653,0.0,True
steady,8,4,steady_r8_s4,46,1787646306.6356359,0.08736875882002842,0.08736875882002842,0.0,True
steady,8,4,steady_r8_s4,47,1787646311.7163455,0.08507452680666318,0.08507452680666318,0.0,True
steady,8,4,steady_r8_s4,48,1787646316.7515144,0.08518275234841698,0.08518275234841698,0.0,True
steady,8,4,steady_r8_s4,49,1787646321.7814944,0.08507811587918904,0.08507811587918904,0.0,True
steady,8,4,steady_r8_s4,50,1787646326.813396,0.07945295898237224,0.07945295898237224,0.0,True
steady,8,4,steady_r8_s4,51,1787646331.8562982,0.07737543697989366,0.07737543697989366,0.0,True
steady,8,4,steady_r8_s4,52,1787646336.8915253,0.07701893439258505,0.07701893439258505,0.0,True
steady,8,4,steady_r8_s4,53,1787646341.92655,0.07479980326267388,0.07479980326267388,0.0,True
steady,8,4,steady_r8_s4,54,1787646346.964679,0.07286623353704924,0.07286623353704924,0.0,True
steady,8,4,steady_r8_s4,55,1787646352.000965,0.07365072949871626,0.07365072949871626,0.0,True
steady,8,4,steady_r8_s4,56,1787646357.041239,0.07219242080208822,0.07219242080208822,0.0,True
steady,8,4,steady_r8_s4,57,1787646362.079176,0.07042997130236099,0.07042997130236099,0.0,True
steady,8,4,steady_r8_s4,58,1787646367.142833,0.07017057333012224,0.07017057333012224,0.0,True
steady,8,4,steady_r8_s4,59,1787646372.1852775,0.07042294439892695,0.07042294439892695,0.0,True
steady,8,4,steady_r8_s4,60,1787646377.2407792,0.0726577679336921,0.0726577679336921,0.0,True
steady,8,4,steady_r8_s4,61,1787646382.2891319,0.0745255663807389,0.0745255663807389,0.0,True
steady,8,4,steady_r8_s4,62,1787646387.3323917,0.07752317010266264,0.07752317010266264,0.0,True
steady,8,4,steady_r8_s4,63,1787646392.3876393,0.08043917182867488,0.08043917182867488,0.0,True
steady,8,4,steady_r8_s4,64,1787646397.4544973,0.08341683273436841,0.08341683273436841,0.0,True
steady,8,4,steady_r8_s4,65,1787646402.4975247,0.08316229143068886,0.08316229143068886,0.0,True
steady,8,4,steady_r8_s4,66,1787646407.5391712,0.07844434364179485,0.07844434364179485,0.0,True
steady,8,4,steady_r8_s4,67,1787646412.5953891,0.0774128086400428,0.0774128086400428,0.0,True
steady,8,4,steady_r8_s4,68,1787646417.869308,0.0781026285116436,0.0781026285116436,0.0,True
steady,8,4,steady_r8_s4,69,1787646422.913383,0.08003878549139802,0.08003878549139802,0.0,True
steady,8,4,steady_r8_s4,70,1787646427.9704926,0.07994070381202908,0.07994070381202908,0.0,True
steady,8,4,steady_r8_s4,71,1787646433.0168393,0.08047433589828723,0.08047433589828723,0.0,True
steady,8,4,steady_r8_s4,72,1787646438.0796201,0.07873177385880196,0.07873177385880196,0.0,True
steady,8,4,steady_r8_s4,73,1787646443.1279447,0.08248745486037708,0.08248745486037708,0.0,True
steady,8,4,steady_r8_s4,74,1787646448.179432,0.08200974913784809,0.08200974913784809,0.0,True
steady,8,4,steady_r8_s4,75,1787646453.234894,0.08352838355291335,0.08352838355291335,0.0,True
steady,8,4,steady_r8_s4,76,1787646458.3178356,0.0832890361435131,0.0832890361435131,0.0,True
steady,8,4,steady_r8_s4,77,1787646463.4224827,0.08520830852977579,0.08520830852977579,0.0,True
steady,8,4,steady_r8_s4,78,1787646468.4922366,0.08693764129758276,0.08693764129758276,0.0,True
steady,8,4,steady_r8_s4,79,1787646473.5487473,0.09009319233828346,0.09009319233828346,0.0,True
steady,8,4,steady_r8_s4,80,1787646478.826919,0.0867524579973804,0.0867524579973804,0.0,True
steady,8,4,steady_r8_s4,81,1787646483.8892298,0.08308181133345569,0.08308181133345569,0.0,True
steady,8,4,steady_r8_s4,82,1787646488.9466038,0.08469690542367984,0.08469690542367984,0.0,True
steady,8,4,steady_r8_s4,83,1787646494.023285,0.08844441080141288,0.08844441080141288,0.0,True
steady,8,4,steady_r8_s4,84,1787646499.0884027,0.09169274097001692,0.09169274097001692,0.0,True
steady,8,4,steady_r8_s4,85,1787646504.14659,0.08623863240395725,0.08623863240395725,0.0,True
steady,8,4,steady_r8_s4,86,1787646509.204462,0.0789836662347493,0.0789836662347493,0.0,True
steady,10,3,steady_r10_s3,1,1787647278.4219513,0.0004693513020826709,0.0004249880141574132,4.43632879252577e-05,False
steady,10,3,steady_r10_s3,2,1787647283.424766,0.00465171705768406,0.00465171705768406,0.0,False
steady,10,3,steady_r10_s3,3,1787647288.4501312,0.011811194128868966,0.011811194128868966,0.0,False
steady,10,3,steady_r10_s3,4,1787647293.5054328,0.018523358912779238,0.018523358912779238,0.0,False
steady,10,3,steady_r10_s3,5,1787647298.51414,0.029167909514796277,0.02897656142269619,0.00019134809210008888,False
steady,10,3,steady_r10_s3,6,1787647303.569563,0.03878755424446284,0.03708707897154886,0.001700475272913983,False
steady,10,3,steady_r10_s3,7,1787647308.6100972,0.050128357318169794,0.04548917706993549,0.004639180248234308,False
steady,10,3,steady_r10_s3,8,1787647314.2377117,0.05391382383585849,0.05391382383585849,0.0,False
steady,10,3,steady_r10_s3,9,1787647319.2508683,0.0605074365586149,0.0605074365586149,0.0,False
steady,10,3,steady_r10_s3,10,1787647324.2859037,0.06808406085073293,0.06808406085073293,0.0,False
steady,10,3,steady_r10_s3,11,1787647329.3264625,0.07812712115961089,0.07812712115961089,0.0,False
steady,10,3,steady_r10_s3,12,1787647334.341315,0.0843779427771257,0.0843779427771257,0.0,False
steady,10,3,steady_r10_s3,13,1787647339.3649673,0.09026549391085069,0.09026549391085069,0.0,False
steady,10,3,steady_r10_s3,14,1787647344.3817222,0.09838190564145241,0.09838190564145241,0.0,False
steady,10,3,steady_r10_s3,15,1787647349.3987656,0.10238625196432262,0.10238625196432262,0.0,False
steady,10,3,steady_r10_s3,16,1787647354.4389193,0.10513844569278882,0.10513844569278882,0.0,False
steady,10,3,steady_r10_s3,17,1787647359.4797637,0.10483243510555754,0.10483243510555754,0.0,False
steady,10,3,steady_r10_s3,18,1787647364.500209,0.10468419867354754,0.10468419867354754,0.0,False
steady,10,3,steady_r10_s3,19,1787647369.5215724,0.10458378372780734,0.10458378372780734,0.0,False
steady,10,3,steady_r10_s3,20,1787647374.540887,0.10134875916056424,0.10134875916056424,0.0,False
steady,10,3,steady_r10_s3,21,1787647379.565178,0.10371920710515052,0.10371920710515052,0.0,False
steady,10,3,steady_r10_s3,22,1787647384.593878,0.10199145373326357,0.10199145373326357,0.0,False
