arm,cond,cycle,timestamp,rate_window_s,current_shape,plan_shape,plan_id,plan_changed,convergence_gap,cooldown_active,decision,reason,kvpr0,kvpr1,peak_kvpr
cooldown0,steady8s2,25,1787632849.190263,30.0,2+2,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.10688676457959995,0.06157895112420833,0.10688676457959995
cooldown0,steady8s2,26,1787632854.2488697,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0923208027791762,0.0825042122254762,0.0923208027791762
cooldown0,steady8s2,27,1787632859.2906785,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08688533741277403,0.08384463218121024,0.08688533741277403
cooldown0,steady8s2,28,1787632864.311788,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07719342449496717,0.08506611137173413,0.08506611137173413
cooldown0,steady8s2,29,1787632869.339115,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07155205786414431,0.0831332958190057,0.0831332958190057
cooldown0,steady8s2,30,1787632874.3643959,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06264053642865766,0.0730419370739065,0.0730419370739065
cooldown0,steady8s2,31,1787632879.4021668,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06203109558475385,0.06905736414067876,0.06905736414067876
cooldown0,steady8s2,32,1787632884.4236388,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05208329327658901,0.0575476352622562,0.0575476352622562
cooldown0,steady8s2,33,1787632889.472728,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05349498330187865,0.053381959941045755,0.05349498330187865
cooldown0,steady8s2,34,1787632894.494301,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06971057472900744,0.05385200217044327,0.06971057472900744
cooldown0,steady8s2,35,1787632899.5206962,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06876126145691151,0.05353274776729285,0.06876126145691151
cooldown0,steady8s2,36,1787632904.5474813,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07631149949409743,0.06109362127384521,0.07631149949409743
cooldown0,steady8s2,37,1787632909.6067574,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07921625325590319,0.06526150248826808,0.07921625325590319
cooldown0,steady8s2,38,1787632914.64343,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08826734857043311,0.06716504287609766,0.08826734857043311
cooldown0,steady8s2,39,1787632919.671552,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0885757977454552,0.06309238675564435,0.0885757977454552
cooldown0,steady8s2,40,1787632924.7149634,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07895385933301682,0.060450216657666964,0.07895385933301682
cooldown0,steady8s2,41,1787632929.7417488,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0670708135744565,0.05654455376253487,0.0670708135744565
cooldown0,steady8s2,42,1787632934.7734258,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07060475790867309,0.05130447276413533,0.07060475790867309
cooldown0,steady8s2,43,1787632939.8044624,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06451253046698824,0.05827821416243657,0.06451253046698824
cooldown0,steady8s2,44,1787632944.8403924,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07468372569257593,0.06819325788769628,0.07468372569257593
cooldown0,steady8s2,45,1787632949.8698468,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.05245914566778465,0.07335119681280063,0.07335119681280063
cooldown0,steady8s2,46,1787632954.9426544,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06844943660200119,0.05977173468968442,0.06844943660200119
cooldown0,steady8s2,47,1787632959.9953403,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06952091358366029,0.06392922014700875,0.06952091358366029
cooldown0,steady8s2,48,1787632965.0251708,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.11647240448817156,0.06211160459666911,0.11647240448817156
cooldown0,steady8s2,49,1787632971.8328836,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.08436256721407528,0.13387577572932463,0.13387577572932463
cooldown0,steady8s2,50,1787632976.8651326,30.0,2+2,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.1063434366128526,0.04677658256749275,0.1063434366128526
cooldown0,steady8s2,51,1787632984.1591175,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.06755693203991638,0.10044100026646846,0.10044100026646846
cooldown0,steady8s2,52,1787632991.0983396,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.07591218120519255,0.13601417454207632,0.13601417454207632
cooldown0,steady8s2,53,1787633000.8465967,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.1822765357499608,0.1341896721181047,0.1822765357499608
cooldown0,steady8s2,54,1787633005.9213269,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.1513771733854389,0.15196978943383727,0.15196978943383727
cooldown0,steady8s2,55,1787633010.9788673,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.14442142863264323,0.1956225737200248,0.1956225737200248
cooldown0,steady8s2,56,1787633016.0167377,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.12378671694798224,0.23869904719447765,0.23869904719447765
cooldown0,steady8s2,57,1787633021.0558271,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.10238111359325423,0.04688398727922135,0.10238111359325423
cooldown0,steady8s2,58,1787633026.1206307,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.08551872863822957,0.05665534338881717,0.08551872863822957
cooldown0,steady8s2,59,1787633047.56879,30.0,1+3,1+3,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07754230813743426,0.09067803823000915,0.09067803823000915
cooldown0,steady8s2,60,1787633052.663158,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.07069546878518862,0.08361294797042114,0.08361294797042114
cooldown0,steady8s2,61,1787633057.7163904,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08112402497025917,0.08544594364272602,0.08544594364272602
cooldown0,steady8s2,62,1787633062.8245656,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08856527569819647,0.09337133944795804,0.09337133944795804
cooldown0,steady8s2,63,1787633067.8714306,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.10374908893532732,0.1043087863910073,0.1043087863910073
cooldown0,steady8s2,64,1787633072.9187841,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0861829353905631,0.09870130562479494,0.09870130562479494
cooldown0,steady8s2,65,1787633077.9898894,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08832127184569401,0.11743055502237353,0.11743055502237353
cooldown0,steady8s2,66,1787633083.0350072,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0780128619117207,0.10263442562226029,0.10263442562226029
cooldown0,steady8s2,67,1787633088.0843427,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07520513025312442,0.08859823957948956,0.08859823957948956
cooldown0,steady8s2,68,1787633093.135156,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0746224717419479,0.09514835257184169,0.09514835257184169
cooldown0,steady8s2,69,1787633098.2053478,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.08381777794796583,0.10125401961807305,0.10125401961807305
cooldown0,steady8s2,70,1787633103.290459,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07925420087077695,0.10968237409366592,0.10968237409366592
cooldown0,steady8s2,71,1787633108.3634439,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07552267879508191,0.10605608695661915,0.10605608695661915
cooldown0,steady8s2,72,1787633113.415759,30.0,2+2,1+3,"(('model_3', 0), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.07225911579547943,0.1896508001128312,0.1896508001128312
cooldown0,steady8s2,73,1787633120.1398292,30.0,1+3,1+3,"(('model_3', 0), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.16061901973108017,0.17819946242556106,0.17819946242556106
cooldown0,steady8s2,74,1787633125.2097723,30.0,1+3,1+3,"(('model_3', 0), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.10937833312233779,0.14445978889380276,0.14445978889380276
cooldown0,steady8s2,75,1787633130.2604327,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.15294407658539558,0.10881916170780874,0.15294407658539558
cooldown0,steady8s2,76,1787633135.3112912,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.15130551579971815,0.033304292797476924,0.15130551579971815
cooldown0,steady8s2,77,1787633140.365348,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.14716129017929766,0.03643677098106035,0.14716129017929766
cooldown0,steady8s2,78,1787633145.4190993,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.13563958677874308,0.03753478218785947,0.13563958677874308
cooldown0,steady8s2,79,1787633151.5602274,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.05043902036936052,0.08706873283543244,0.08706873283543244
cooldown0,steady8s2,80,1787633156.6105967,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.03663296536110958,0.05960339245790838,0.05960339245790838
cooldown0,steady10s1,1,1787633335.025106,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0006231199035247045,0.0009176945220681047,0.0009176945220681047
cooldown0,steady10s1,2,1787633340.027755,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.013861584352720408,0.017757671951327936,0.017757671951327936
cooldown0,steady10s1,3,1787633345.0319414,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04807120229553015,0.014490890867203572,0.04807120229553015
cooldown0,steady10s1,4,1787633350.0950606,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.03304780914550893,0.032261088318138786,0.03304780914550893
cooldown0,steady10s1,5,1787633355.1042035,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06289287783663655,0.08454273919415307,0.08454273919415307
cooldown0,steady10s1,6,1787633360.1150541,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07922587704220427,0.0919723837350395,0.0919723837350395
cooldown0,steady10s1,7,1787633365.1256573,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.0760175726007876,0.11163949253553876,0.11163949253553876
cooldown0,steady10s1,8,1787633370.134163,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07758944069805439,0.10220286464477527,0.10220286464477527
cooldown0,steady10s1,9,1787633375.1461353,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.06384958587456727,0.10327295535703619,0.10327295535703619
cooldown0,steady10s1,10,1787633380.1544473,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.06765826347497543,0.11740299679629781,0.11740299679629781
cooldown0,steady10s1,11,1787633385.1643088,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.06711278368134109,0.10995435313038154,0.10995435313038154
cooldown0,steady10s1,12,1787633390.174727,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.051417505180120365,0.13909699813041995,0.13909699813041995
cooldown0,steady10s1,13,1787633396.2548716,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.09526214315625996,0.08698097584767178,0.09526214315625996
cooldown0,steady10s1,14,1787633401.3158388,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.09711829078832457,0.07504829543107343,0.09711829078832457
cooldown0,steady10s1,15,1787633406.33528,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.13809927264747077,0.06083760249953878,0.13809927264747077
cooldown0,steady10s1,16,1787633413.8915868,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.048822805249727735,0.1260702615334541,0.1260702615334541
cooldown0,steady10s1,17,1787633418.968172,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.057759176552536505,0.08291620901231185,0.08291620901231185
cooldown0,steady10s1,18,1787633424.0193112,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.037311993059214864,0.1281308766123057,0.1281308766123057
cooldown0,steady10s1,19,1787633430.2564702,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.10618601477493463,0.07069815165577857,0.10618601477493463
cooldown0,steady10s1,20,1787633435.2879496,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.09868097866236056,0.060983948991079596,0.09868097866236056
cooldown0,steady10s1,21,1787633445.5480192,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04400100386648892,0.11804302607146973,0.11804302607146973
cooldown0,steady10s1,22,1787633450.577971,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.1020007357996362,0.06298990008908328,0.1020007357996362
cooldown0,steady10s1,23,1787633455.600087,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.05286682174316977,0.09810223206742141,0.09810223206742141
cooldown0,steady10s1,24,1787633460.622473,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.05899388636910933,0.10240238731599084,0.10240238731599084
cooldown0,steady10s1,25,1787633465.6464837,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,,line-8 placement unchanged or every candidate blocked,0.03509406614850206,0.11794165034924761,0.11794165034924761
cooldown0,steady10s1,26,1787633470.675761,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,,line-8 placement unchanged or every candidate blocked,0.04056868436855175,0.13989966104014828,0.13989966104014828
cooldown0,steady10s1,27,1787633475.7053547,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04191364605947859,0.18825120272367915,0.18825120272367915
cooldown0,steady10s1,28,1787633480.7342482,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.10058892494030125,0.10185845999868264,0.10185845999868264
cooldown0,steady10s1,29,1787633485.762146,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.150384074623296,0.09720782923477456,0.150384074623296
cooldown0,steady10s1,30,1787633490.78802,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.14819817562109838,0.11433559569925024,0.14819817562109838
cooldown0,steady10s1,31,1787633495.8189223,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 1), ('model_6', 0))",False,2,False,,line-8 placement unchanged or every candidate blocked,0.13129095564862053,0.06670293496954596,0.13129095564862053
cooldown0,steady10s1,32,1787633500.8496566,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.12367316945309363,0.06822868265103131,0.12367316945309363
cooldown0,steady10s1,33,1787633505.8780951,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.0675620050524195,0.11174394715854619,0.11174394715854619
cooldown0,steady10s1,34,1787633510.9073884,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.058177457477973,0.11054092517433345,0.11054092517433345
cooldown0,steady10s1,35,1787633515.9381003,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.0484828982394571,0.11982950528813693,0.11982950528813693
cooldown0,steady10s1,36,1787633520.969762,30.0,2+2,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.05213447507556257,0.11883458611746091,0.11883458611746091
cooldown0,steady10s1,37,1787633526.0142744,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,,line-8 placement unchanged or every candidate blocked,0.038824588715599836,0.11634523347217018,0.11634523347217018
cooldown0,steady10s1,38,1787633531.0542445,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,,line-8 placement unchanged or every candidate blocked,0.04586497507085457,0.14013956768602634,0.14013956768602634
cooldown0,steady10s1,39,1787633536.0905313,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,,line-8 placement unchanged or every candidate blocked,0.0463145270406753,0.13521953395454295,0.13521953395454295
cooldown0,steady10s1,40,1787633541.1240163,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 1), ('model_5', 0), ('model_6', 0))",False,1,False,,line-8 placement unchanged or every candidate blocked,0.043962337563065765,0.1516761089503116,0.1516761089503116
cooldown0,steady10s1,41,1787633546.20183,30.0,1+3,2+2,"(('model_3', 1), ('model_4', 0), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.04996426938185525,0.12512495808743676,0.12512495808743676
cooldown0,steady10s1,42,1787633551.2390747,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.06391372797182944,0.11293659253028028,0.11293659253028028
cooldown0,steady10s1,43,1787633556.2739336,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 1), ('model_5', 0), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.10266656512623058,0.06938601279314474,0.10266656512623058
cooldown0,steady10s1,44,1787633561.311181,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,2,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.10518174628972202,0.05592631373188576,0.10518174628972202
cooldown0,steady10s1,45,1787633566.34829,30.0,1+3,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,1,False,MIGRATE,literal line-8 absolute delta exceeds tau,0.14817692736611515,0.04549897810279728,0.14817692736611515
cooldown0,steady10s1,46,1787633571.7665467,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.07484661888262639,0.07615363717608539,0.07615363717608539
cooldown0,steady10s1,47,1787633576.813045,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06370535199526295,0.10162598136534154,0.10162598136534154
cooldown0,steady10s1,48,1787633581.8518696,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05130504375283384,0.1032450160810797,0.1032450160810797
cooldown0,steady10s1,49,1787633586.8930035,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.05233210195033603,0.10240643768760406,0.10240643768760406
cooldown0,steady10s1,50,1787633591.9356198,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06009954848633404,0.10213577511846078,0.10213577511846078
cooldown0,steady10s1,51,1787633597.003172,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06255280529180844,0.09644548115649731,0.09644548115649731
cooldown0,steady10s1,52,1787633602.0487857,30.0,2+2,2+2,"(('model_3', 0), ('model_4', 0), ('model_5', 1), ('model_6', 1))",False,0,False,,line-8 placement unchanged or every candidate blocked,0.06042019772265848,0.09658041849079482,0.09658041849079482
